id_en	text_fr	text_clean
en_6507	Le comble pour un taxidermiste serait d'être sur la paille.	Le comble pour un taxidermiste serait d'être sur la paille.
en_6508	Pour un chimiste déçu d'une expérience, la réaction était sur son visage.	Pour un chimiste déçu d'une expérience, la réaction était sur son visage.
en_6508	Pour un chimiste déçu par une expérience, la réaction se lit sur son visage.	Pour un chimiste déçu par une expérience, la réaction se lit sur son visage.
en_6508	Pour un chimiste déçu par une expérience, la réaction était sur le visage.	Pour un chimiste déçu par une expérience, la réaction était sur le visage.
en_6509	Bien que son humour soit aussi dirigé vers les femmes du continent, il ne faisait rire que les ils.	Bien que son humour soit aussi dirigé vers les femmes du continent, il ne faisait rire que les ils.
en_6509	Cet humoriste en connaît un rayon sur les produits bio, il tenait une superette il y a quelques années.	Cet humoriste en connaît un rayon sur les produits bio, il tenait une superette il y a quelques années.
en_6512	Beaucoup de personnes sans abri se réunissent à ce carrefour	Beaucoup de personnes sans abri se réunissent à ce carrefour
en_6512	Le coin entre Ninth et Broad attire beaucoup les sans-abri car on peut y battre la sommiele.	Le coin entre Ninth et Broad attire beaucoup les sans-abri car on peut y battre la sommiele.
en_6515	Les vieux météorologues ne meurent jamais, ils montent au ciel	Les vieux météorologues ne meurent jamais, ils montent au ciel
en_6516	Je m'appelle Manuel, j'écris des notices	Je m'appelle Manuel, j'écris des notices
en_6516	Mon nom est Manuel, je suis rédacteur technique.	Mon nom est Manuel, je suis rédacteur technique.
en_6516	Je m'appelle Lou Vrage, j’écris des livres de références.	Je m'appelle Lou Vrage, j’écris des livres de références.
en_6516	Je m'appelle Manuel, je rédige des livres scolaires.	Je m'appelle Manuel, je rédige des livres scolaires.
en_6516	Mon nom est Manuel, j’écris des livres pour l’Education Nationale.	Mon nom est Manuel, j’écris des livres pour l’Education Nationale.
en_6516	Je m'appelle Manuel, j'écris des livres d'instructions.	Je m'appelle Manuel, j'écris des livres d'instructions.
en_6516	Moi c'est Manuel, j'écris des notices d'utilisation.	Moi c'est Manuel, j'écris des notices d'utilisation.
en_6516	Je me présente: Monsieur Seigne. Jean Seigne. J'écris des manuels scolaires.	Je me présente: Monsieur Seigne. Jean Seigne. J'écris des manuels scolaires.
en_6516	Je m'appelle Manuel, j'écris des guides utilisateurs.	Je m'appelle Manuel, j'écris des guides utilisateurs.
en_6516	Je m'appelle Manuel, j'écris des notices d'utilisation.	Je m'appelle Manuel, j'écris des notices d'utilisation.
en_6516	Je m'appelle Manuel, j'écris des modes d'emploi.	Je m'appelle Manuel, j'écris des modes d'emploi.
en_652	Le golfer a renversé tout son thé sur le terrain, ce qui lui a fichu un sacré coup d'pelouse.	Le golfer a renversé tout son thé sur le terrain, ce qui lui a fichu un sacré coup d'pelouse.
en_652	Avant que le golfeur ait fini de boire sa boisson glacée et infusée, il a fait tomber son Thé-shirt sur le chemin pour voiturettes.	Avant que le golfeur ait fini de boire sa boisson glacée et infusée, il a fait tomber son Thé-shirt sur le chemin pour voiturettes.
en_652	Le golfeur n'eut pas le temps de terminer son infusion, car il a fait tomber son tee.	Le golfeur n'eut pas le temps de terminer son infusion, car il a fait tomber son tee.
en_6529	Les vieux mathématiciens ne meurent jamais, ils perdent juste certaines fonctions.	Les vieux mathématiciens ne meurent jamais, ils perdent juste certaines fonctions.
en_6529	Les vieux mathématiciens ne meurent jamais, ils perdent juste quelques fonctions.	Les vieux mathématiciens ne meurent jamais, ils perdent juste quelques fonctions.
en_6532	Un cas de disparition de bison a été complètement bufflé par la police.	Un cas de disparition de bison a été complètement bufflé par la police.
en_6532	La disparition du bison a rendue le policier un peu vache.	La disparition du bison a rendue le policier un peu vache.
en_6543	Si on dit que tu es beau avec des lunettes, c'est une allusion optique.	Si on dit que tu es beau avec des lunettes, c'est une allusion optique.
en_6543	S'ils disent que tu as l'air bien dans des lunettes qui seraient une allusion optique.	S'ils disent que tu as l'air bien dans des lunettes qui seraient une allusion optique.
en_6543	Si l'on dit que tu es bon dans les lunettes, cela serait une allusion optique.	Si l'on dit que tu es bon dans les lunettes, cela serait une allusion optique.
en_6543	Si on dit que tu regardes bien dans les lunettes, c'est une allusion optique.	Si on dit que tu regardes bien dans les lunettes, c'est une allusion optique.
en_6552	Voici les Pays-Bas, déclara Tom, un peu à plat.	Voici les Pays-Bas, déclara Tom, un peu à plat.
en_6552	Nous sommes aux Pays-Bas, déclare Tom sans ambages.	Nous sommes aux Pays-Bas, déclare Tom sans ambages.
en_6552	Après avoir critiqué la Belgique, il s'excusa platement.	Après avoir critiqué la Belgique, il s'excusa platement.
en_6552	Toto expliqua: "Voici la hollande, ses moulins, ses tulipes, ses polders" et autres platitudes	Toto expliqua: "Voici la hollande, ses moulins, ses tulipes, ses polders" et autres platitudes
en_6552	Toto expliqua: "la hollande est plaine de polders" et autres platitudes	Toto expliqua: "la hollande est plaine de polders" et autres platitudes
en_6552	Bien sûr qu'on peut apercevoir les autres continents, dit Toto platement.	Bien sûr qu'on peut apercevoir les autres continents, dit Toto platement.
en_6553	Je me suis renseigné sur la vexillologie, ça me chiffonnait de ne pas savoir ce que c'était.	Je me suis renseigné sur la vexillologie, ça me chiffonnait de ne pas savoir ce que c'était.
en_6555	Quelle toile enchevêtrée on tisse sur Internet.	Quelle toile enchevêtrée on tisse sur Internet.
en_6555	Oh, quelle toile emmêlée nous tissons. Sur Internet.	Oh, quelle toile emmêlée nous tissons. Sur Internet.
en_6558	Je ne peux pas me voir sans yeux.	Je ne peux pas me voir sans yeux.
en_6558	Je ne peux pas vraiment me voir sans yeux.	Je ne peux pas vraiment me voir sans yeux.
en_6565	Pour une fille de météorologue, on ne peut pas dire qu’elle se les zéphyr.	Pour une fille de météorologue, on ne peut pas dire qu’elle se les zéphyr.
en_6565	Elle était qu'une fille de présentatrice météo, mais elle faisait monter la température.	Elle était qu'une fille de présentatrice météo, mais elle faisait monter la température.
en_6565	Elle n'était que fille de présentateur météo mais elle était toujours chaleureuse.	Elle n'était que fille de présentateur météo mais elle était toujours chaleureuse.
en_6565	Elle n'était que fille d'un présentateur météo, mais c'était un vrai rayon de soleil.	Elle n'était que fille d'un présentateur météo, mais c'était un vrai rayon de soleil.
en_6565	Ce n'était que la fille du météorologue, mais elle avait le sang chaud.	Ce n'était que la fille du météorologue, mais elle avait le sang chaud.
en_6565	Son père présentait la météo. Elle agissait sans précipitation.	Son père présentait la météo. Elle agissait sans précipitation.
en_6568	L'hypnotiste est sorti des affaires parce qu'il n'avait plus de suggestions.	L'hypnotiste est sorti des affaires parce qu'il n'avait plus de suggestions.
en_6568	L'hypnotiste a fermé ses portes parce qu'il n'avait plus de suggestions.	L'hypnotiste a fermé ses portes parce qu'il n'avait plus de suggestions.
en_6568	Le hypnotiste est sorti de son entreprise parce qu'il n'avait plus de suggestions.	Le hypnotiste est sorti de son entreprise parce qu'il n'avait plus de suggestions.
en_6568	L'hypnotiseur a fait faillite parce qu'il était à court de suggestions.	L'hypnotiseur a fait faillite parce qu'il était à court de suggestions.
en_6575	Elle n'était que fille de photographe, mais elle était vraiment développée.	Elle n'était que fille de photographe, mais elle était vraiment développée.
en_6584	Un professeur a utilisé son doigt pour poser beaucoup de questions pointues.	Un professeur a utilisé son doigt pour poser beaucoup de questions pointues.
en_6589	François Mitterrand avait fait le pari d’habiter la capitale.	François Mitterrand avait fait le pari d’habiter la capitale.
en_6610	Après la pandémie, de nombreuses personnes ont pris les porcs en grippe	Après la pandémie, de nombreuses personnes ont pris les porcs en grippe
en_6610	Les chimpanzés envoyés dans l'espace reviennent avec une astro entérite	Les chimpanzés envoyés dans l'espace reviennent avec une astro entérite
en_6610	Les porcs étaient très appréciés puis, soudain, tout le monde les a pris en grippe	Les porcs étaient très appréciés puis, soudain, tout le monde les a pris en grippe
en_6612	Si tu es raide comme une planche, c’est peut-être à force de t’être un peu plié.	Si tu es raide comme une planche, c’est peut-être à force de t’être un peu plié.
en_6612	Si vous avez un torticolis, tordez le cou aux idées reçues : c’est peut-être à cause du yoga !	Si vous avez un torticolis, tordez le cou aux idées reçues : c’est peut-être à cause du yoga !
en_6612	Si vous vous sentez raide comme un morceau de bois, vous avez peut-être un problème au tronc.	Si vous vous sentez raide comme un morceau de bois, vous avez peut-être un problème au tronc.
en_6615	Pour l'ivrogne de bureau : Il le trouve généralement chargé de travail.	Pour l'ivrogne de bureau : Il le trouve généralement chargé de travail.
en_6616	La vie d'un cheval de course se déroule toujours sur la bonne voie.	La vie d'un cheval de course se déroule toujours sur la bonne voie.
en_6616	La vie d'un cheval de course est toujours sur la bonne voie.	La vie d'un cheval de course est toujours sur la bonne voie.
en_6625	Les italiens boivent beaucoup de café, ça expliquerait pourquoi ils sont si expressés	Les italiens boivent beaucoup de café, ça expliquerait pourquoi ils sont si expressés
en_6625	Pourquoi les italiens font si bien le café? Parce que pour eux, c'est une véritable forme d'expresso.	Pourquoi les italiens font si bien le café? Parce que pour eux, c'est une véritable forme d'expresso.
en_6625	Pourquoi les cafés sont si bons en Italie ? Parce qu'ils sont faits sans filtre.	Pourquoi les cafés sont si bons en Italie ? Parce qu'ils sont faits sans filtre.
en_6626	L'électricien s'est procuré des fournitures dans un magasin d'alimentation.	L'électricien s'est procuré des fournitures dans un magasin d'alimentation.
en_6631	Quelle belle paire de lunettes ! Tom fit la réflexion.	Quelle belle paire de lunettes ! Tom fit la réflexion.
en_6631	C'est un beau miroir, fit Tom, plongé dans ses réflexions.	C'est un beau miroir, fit Tom, plongé dans ses réflexions.
en_6631	" Quel beau miroir ! " s'exclama Tom après réflexion.	" Quel beau miroir ! " s'exclama Tom après réflexion.
en_6631	Quel superbe miroir ! dit Tom en réfléchissant.	Quel superbe miroir ! dit Tom en réfléchissant.
en_6631	" Quel beau miroir ", réfléchit Tom à voix haute.	" Quel beau miroir ", réfléchit Tom à voix haute.
en_6631	En y réfléchissant bien, c'est un beau miroir, dit Tom	En y réfléchissant bien, c'est un beau miroir, dit Tom
en_6631	"Joli miroir !" dit Tom en réfléchissant.	"Joli miroir !" dit Tom en réfléchissant.
en_6631	Joli miroir, dit Tom réfléchissant à voix haute	Joli miroir, dit Tom réfléchissant à voix haute
en_6631	C'est un bien joli miroir, dis Tom en réfléchissant.	C'est un bien joli miroir, dis Tom en réfléchissant.
en_6631	Joli miroir ! dit Tom en réfléchissant.	Joli miroir ! dit Tom en réfléchissant.
en_6631	"Quel étrange miroir !", dit Toto en réfléchissant	"Quel étrange miroir !", dit Toto en réfléchissant
en_6631	"Joli miroir" dit Tom d'un ton réfléchi.	"Joli miroir" dit Tom d'un ton réfléchi.
en_6631	"Pourquoi est-ce que je ne me vois pas dans ce miroir ?" fit Tom sans réfléchir.	"Pourquoi est-ce que je ne me vois pas dans ce miroir ?" fit Tom sans réfléchir.
en_6631	"Je veux le même miroir!" réfléchit Tom	"Je veux le même miroir!" réfléchit Tom
en_6632	Les pendus gardent toujours leurs clients dans la boucle.	Les pendus gardent toujours leurs clients dans la boucle.
en_6639	Le diététicien est un adversaire de taille.	Le diététicien est un adversaire de taille.
en_6644	Je n'ai jamais tué de cerf, mais je tenterai le coup.	Je n'ai jamais tué de cerf, mais je tenterai le coup.
en_6666	Les copeaux retrouvés près du corps suggéraient de rechercher du côté d’un tueur en scierie.	Les copeaux retrouvés près du corps suggéraient de rechercher du côté d’un tueur en scierie.
en_6666	Les Frosties près du corps indiquent que la police cherche un céréales killer.	Les Frosties près du corps indiquent que la police cherche un céréales killer.
